Scheme Code,Scheme Name,Scheme Category,Classification,Main Category,Sub Category,Flag,Commission
126939,UTI Banking & PSU Fund- Regular Plan - Growth Option,Open Ended Schemes ( Debt Scheme - Banking and PSU Fund ),Regular,Debt / Fixed Income,Banking and PSU Fund,TRUE,OFF
119533,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
103178,Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
124832,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
119532,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - MONTHLY IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
124833,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
103183,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
141586,Axis Corporate Bond Fund - Direct Plan - Daily IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
141590,Axis Corporate Bond Fund - Direct Plan - Monthly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
141591,Axis Corporate Bond Fund - Direct Plan - Regular IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
141587,Axis Corporate Bond Fund - Direct Plan - Weekly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
141588,Axis Corporate Bond Fund - Direct Plan Growth,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
141589,Axis Corporate Bond Fund - Regular Plan - Daily IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
141594,Axis Corporate Bond Fund - Regular Plan - Monthly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
141595,Axis Corporate Bond Fund - Regular Plan - Regular IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
141592,Axis Corporate Bond Fund - Regular Plan - Weekly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
141593,Axis Corporate Bond Fund - Regular Plan Growth,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
139201,BANDHAN Corporate Bond Fund - Direct Annual IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
135916,BANDHAN Corporate Bond Fund - Direct Growth,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
139200,BANDHAN Corporate Bond Fund - Direct Half Yearly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
139198,BANDHAN Corporate Bond Fund - Direct Monthly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
135917,BANDHAN Corporate Bond Fund - Direct Periodic IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
139199,BANDHAN Corporate Bond Fund - Direct Quarterly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
139204,BANDHAN Corporate Bond Fund - Regular Annual IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
135914,BANDHAN Corporate Bond Fund - Regular Growth,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
139203,BANDHAN Corporate Bond Fund - Regular Half Yearly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
139202,BANDHAN Corporate Bond Fund - Regular Monthly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
135915,BANDHAN Corporate Bond Fund - Regular Periodic IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
139205,BANDHAN Corporate Bond Fund - Regular Quarterly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
150230,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Annual-IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
150229,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Growth Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
150231,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Monthly-IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
150228,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Quarterly-IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
150236,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Annual IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
150237,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
150238,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Monthly IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
150239,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Quarterly IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
150233,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - ANNUAL IDCW OPTION,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
150235,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - GROWTH OPTION,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
150234,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - MONTHLY IDCW OPTION,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
150232,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - QUARTERLY IDCW OPTION,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
126685,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
126686,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
126687,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
126688,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
144646,DSP Corporate Bond Fund - Direct - Growth,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
144647,DSP Corporate Bond Fund - Direct - IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
144651,DSP Corporate Bond Fund - Direct - IDCW - Monthly,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
144648,DSP Corporate Bond Fund - Direct - IDCW - Quarterly,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
144644,DSP Corporate Bond Fund - Regular - Growth,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
144650,DSP Corporate Bond Fund - Regular - IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
144645,DSP Corporate Bond Fund - Regular - IDCW - Monthly,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
144649,DSP Corporate Bond Fund - Regular - IDCW - Quarterly,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
118569,Franklin India Corporate Debt Fund - Direct - GROWTH,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
100528,Franklin India Corporate Debt Fund - Growth,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
100527,Franklin India Corporate Debt Fund - Plan A - Annual - IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
118570,Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
118573,Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
118571,Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
118572,Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
100531,Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
100529,Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
100530,Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
113070,HDFC Corporate Bond Fund - Growth Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
118987,HDFC Corporate Bond Fund - Growth Option - Direct Plan,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
132848,HDFC Corporate Bond Fund - IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
132849,HDFC Corporate Bond Fund - IDCW Option - Direct Plan,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
113071,HDFC Corporate Bond Fund - Quarterly IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
118986,HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
151000,HSBC Corporate Bond Fund - Direct Annual IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
150996,HSBC Corporate Bond Fund - Direct Growth,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
150998,HSBC Corporate Bond Fund - Direct Quarterly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
150997,HSBC Corporate Bond Fund - Direct Semi Annual IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
151001,HSBC Corporate Bond Fund - Regular Annual IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
150992,HSBC Corporate Bond Fund - Regular Growth,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
150993,HSBC Corporate Bond Fund - Regular Quarterly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
150994,HSBC Corporate Bond Fund - Regular Semi Annual IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
150995,HSBC Corporate Bond Fund -Regular Plan - Bonus,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
120697,ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
120694,ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
111987,ICICI Prudential Corporate Bond Fund - Growth,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
111991,ICICI Prudential Corporate Bond Fund - Monthly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
111992,ICICI Prudential Corporate Bond Fund -Quarterly IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
120500,Invesco India Corporate Bond Fund - Direct Plan - Annual IDCW (Payout / Reinvestment),Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
120499,Invesco India Corporate Bond Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment),Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
120497,Invesco India Corporate Bond Fund - Direct Plan - Growth,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
120496,Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
120501,Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
106179,Invesco India Corporate Bond Fund - Regular Plan - Annual IDCW (Payout / Reinvestment),Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
116109,Invesco India Corporate Bond Fund - Regular Plan - Discretionary IDCW (Payout / Reinvestment),Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
106177,Invesco India Corporate Bond Fund - Regular Plan - Growth,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
106171,Invesco India Corporate Bond Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
106172,Invesco India Corporate Bond Fund - Regular Plan - Quarterly IDCW (Payout / Reinvestment),Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
148755,Mirae Asset Corporate Bond Fund Direct Growth Plan,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
148756,Mirae Asset Corporate Bond Fund Direct IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
148757,Mirae Asset Corporate Bond Fund Regular Growth,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
148758,Mirae Asset Corporate Bond Fund Regular IDCW,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
109472,NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
118808,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
125266,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
118809,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
118811,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
118812,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
118807,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
118814,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Direct,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
100859,Nippon India Corporate Bond Fund - Growth Plan - Bonus Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
100856,Nippon India Corporate Bond Fund - Growth Plan - Growth Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,TRUE,OFF
125267,NIPPON INDIA CORPORATE BOND FUND - IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
100857,NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option,Open Ended Schemes ( Debt Scheme - Corporate Bond Fund ),Regular,Debt / Fixed Income,Corporate Bond Fund,FALSE,OFF
